admin5,label
0930,Kindergarten Copaceni
0931,Kindergarten no. 5 Balti
0932,Hirbovat Training Center for Children and Youth
0933,Kindergarten no. 7 Balti
0934,Directorate's Office of Educational methodical Criuleni
0935,Centralized Accounting Directorate Ivatamint Criuleni
0936,Community center Copaceni
0937,Kindergarten no. 10 Balti
0938,Community center Petrovci
0939,Kindergarten no. 11 Elizaveta
0941,Criuleni Culture and Tourism Section
0942,Mayoralty of Coscodeni
0943,Kindergarten Coscodeni
0944,Kindergarten Bursuceni
0945,Kindergarten no. 12 Balti
0946,Kindergarten no. 13 Balti
0948,Kindergarten no. 15 Balti
0949,Kindergarten no. 16 Balti
0950,Community center Coscodeni
0951,Community center Bobletici
0952,Slobozia-cultural club Magura
0954,Library Coscodeni
0955,Kindergarten no. 17 Balti
0956,Library Bursuceni
0959,Directorate of Social and Family Protection Criuleni
0960,Social work department home Criuleni
0961,Mayoralty of Cubolta
0962,Kindergarten no. 18 Balti
0963,Kindergarten no. 19 Balti
0964,Community center Cubolta
0965,Community center Marasesti
0966,Library Cubolta
0967,Commission medical expert work capacity Criuleni
0968,Mayoralty of Dobrogea Veche
0969,Kindergarten no. 20 Balti
0970,Dobrogea Veche Gymnasium
0971,Old cultural club Dobrudja
0972,Criuleni Population Fund support
0973,Kindergarten no. 21 Balti
0974,Mayoralty of Draganesti
0975,Kindergarten Draganesti
0976,Kindergarten no. 23 Balti
0977,Small Cotiujenii Kindergarten
0978,Merenii Noi Kindergarten
0979,"V. Alexandri Theoretical Lyceum, Draganesti"
0980,Kindergarten no. 24 Balti
0981,Kindergarten no. 27 Balti
0982,Kindergarten no. 28 Balti
0983,Kindergarten no. 30 Balti
0984,Kindergarten no. 31 Balti
0985,Kindergarten no. 33 Balti
0986,Kindergarten no. 34 Balti
0987,Community center Draganesti
0988,Springs community center
0989,Community center Chirileni
0990,Fortune Valley community center
0991,Small community center Cotiujenii
0992,Community center Nicolaevca
0993,Library Draganesti
0994,Library Sources
0995,Library Sacarovca
0996,Fortune Valley Library
0997,Small Cotiujenii Library
0998,Library Nicolaevca
0999,Agriculture and Economic Development Directorate Criuleni
1001,Finance General Directorate of Stefan Voda
1002,Museum of History and Ethnography Petrunea
1003,Territorial Development Directorate Criuleni
1005,Finance Directorate Straseni
1007,Mayoralty of Dumbravita
1008,Kindergarten no. 35 Balti
1009,Kindergarten no. 36 Balti
1010,Kindergarten no. 37 Balti
1011,Community center Dumbravita
1012,Community center Bocancea-Hermitage
1013,Library Dumbravita
1015,Mayoralty of Heciul Nou
1016,Kindergarten no. 38 Balti
1017,New community center Heciul
1018,Community center Trifanesti
1019,New Heciul Library
1021,Straseni General Directorate for Education
1022,Mayoralty of Iezarenii Vechi
1023,Kindergarten Ciuciuieni
1024,Iezarenii Old Kindergarten
1025,Iezarenii Old Gymnasium
1026,Gymnasium Ciuciuieni
1027,Old Iezarenii community center
1028,Community center Ciuciuieni
1029,Iezarenii Old Library
1030,Library Ciuciuieni
1031,Directorate's Office of Educational methodical Straseni
1032,Centralized Accounting Directorate Straseni education
1033,Naslavcea Kindergarten
1034,Mayoralty of Pepeni
1035,Department Straseni culture
1036,Kindergarten no. 43 Balti
1037,Kindergarten no. 46 Balti
1038,Fenix Nicolaevca Rest Camp
1039,Kindergarten no. 48 Balti
1040,Community center Balasesti
1041,No community center. 1 Melons
1042,Community center Razalai
1043,Community center Sloveanca
1044,S.Bogzesti orphanage (in the family Luchian)
1045,Library Balasesti
1046,No library. 1 Melons
1047,Library Sloveanca
1048,Library Razalai
1051,Straseni Social Assistance and Family Protection Section
1052,Kindergarten no. 49 Balti
1053,Mayoralty of Prepelita
1054,Kindergarten Mihailovca
1055,Kindergarten no. 26 Sadovo
1056,Social work department home Straseni
1057,Community center Prepelita
1058,Library Prepelita
1059,Commission medical expert work capacity Straseni
1060,Community center Mihailovca
1062,Mayoralty of Radoaia
1063,Kindergarten no. 1 Radoaia
1064,"Straseni Agriculture, Economic Development, and Spatial Development Directorate"
1066,Community center Radoaia
1067,Library Radoaia
1068,Mayoralty of Singereii Noi
1069,Kindergarten no. 3 Biruinta
1070,"Luceafarul Theoretical Lyceum, Biruinta"
1071,Cultural Hall in November Singereii
1072,Library Singereii November
1073,Library Marinesti
1075,Mayoralty of Iliciovca
1076,Culture House or.Cupcini
1077,Gymnasium Alexandreni
1078,Community center Iliciovca
1079,Community center Maiscoe
1080,Library Iliciovca
1081,Library Maiscoe
1082,Gymnasium Tipletesti
1083,Mayoralty of Zgardesti
1084,Gymnasium Tiplesti
1085,Heciul Old Gymnasium
1086,Land Relations and Cadastre Service Straseni
1087,Dubasari District Council (Cocieri)
1088,Gymnasium Bilicenii November
1089,Community center Zgardesti
1090,Community center Cozesti
1091,District Council Administration Dubasari (Cocieri)
1092,Library Zgardesti
1093,Library Cozesti
1094,Library Cisla
1095,Finance Directorate Dubasari (Cocieri)
1096,"Ion Vatamanu Gymnasium, Mindrestii Noi"
1097,Mayoralty of Ghiliceni
1098,Infant Ghiliceni
1099,"Dubasari (Cocieri) Directorate for Economic Development, Investment, and Cross-Border Relations"
1100,"V. Mereniuc Gymnasium, Bilicenii Vechi"
1101,Coada Iazului Primary School
1102,Community center Ghiliceni
1103,Regional Resource Center for Youth Faclia Ungheni
1104,Library Ghiliceni
1105,Library Cucioaia
1106,ME Olimpia Stadium Balti
1107,"Dubasari Education, Youth, and Sports Directorate"
1108,Mayoralty of the city of Singerei
1109,"Slobozia Gymnasium, Chiscareni"
1110,"N. Caso Theoretical Lyceum, Chiscareni"
1111,Directorate's Office of Educational methodical Dubasari (Cocieri)
1112,Niorcani Kindergarten and Primary School
1114,Singerei School Musical
1115,Singerei School Sports
1116,Singerei Arts and Recreation Center
1117,Taraf Carpineni Carpineni
1118,Kindergarten no. 1 Singerei
1119,Sobari Kindergarten and Primary School
1120,Curesnita Kindergarten and Primary School
1121,"Examplary Wind Band, Glodeni"
1122,Kindergarten no. 5 Singerei
1123,Kindergarten no. 6 Singerei
1124,Kindergarten Vranesti
1125,No community center. 1 Singerei
1126,Community center Vranesti
1127,No library. 1 Singerei
1128,Library Vranesti
1129,Library Chiscareni
1130,Mayoralty of the city of Biruinta
1131,Community center Chiscareni
1132,Kindergarten Grigorauca
1133,Kindergarten Petropavlovca
1134,Copaceni Gymnasium
1135,Community center Biruinta
1136,Library Biruinta
1137,Mayoralty of Andrusul de Jos
1138,Mayoralty of Baurci-Moldoveni
1139,Mayoralty of Burlacu
1140,Mayoralty of Chioselia Mare
1141,Mayoralty of Crihana Veche
1142,Mayoralty of Cucoara
1143,Mayoralty of Doina
1144,Mayoralty of Larga Noua
1145,Mayoralty of Lebedenco
1146,Mayoralty of Manta
1147,Mayoralty of Moscovei
1148,Mayoralty of Pelinei
1149,Mayoralty of Rosu
1150,Mayoralty of Taraclia de Salcie
1151,Mayoralty of Tataresti
1152,Mayoralty of Zirnesti
1153,Mayoralty of Alexanderfeld
1154,Mayoralty of Gavanoasa
1155,Mayoralty of Brinza
1156,Mayoralty of Vadul lui Isac
1157,Mayoralty of Valeni
1158,Mayoralty of Colibas
1159,Grigorauca Gymnasium
1160,Cahul District Council
1161,General Directorate Finance Cahul
1163,Directorate General Education Cahul
1164,Cahul cultural sector
1165,Social Assistance and Family Protection Directorate of Cahul Regional Council
1166,Veterans Choir Hincesti
1167,The village folk band Pascani
1170,Direction of agriculture and food Cahul
1171,Youth Information Centre Leova
1172,Mayoralty of Antonesti
1173,Mayoralty of Baimaclia
1174,Mayoralty of Cania
1175,Mayoralty of Capaclia
1176,Mayoralty of Chioselia
1177,Mayoralty of Ciobalaccia
1178,Mayoralty of Cirpesti
1179,Mayoralty of Cociulia
1180,Mayoralty of Gotesti
1181,Mayoralty of Larguta
1182,Mayoralty of Pleseni
1183,Mayoralty of Sadic
1184,Mayoralty of Tartaul
1185,Mayoralty of Tiganca
1186,Mayoralty of Visniovca
1187,Mayoralty of the city of Cantemir
1188,Rest Camp in November Hanasenii
1189,"D. Cantemir Theoretical Lyceum, Cantemir"
1190,Mayoralty of Alexandru Ioan Cuza
1191,Mayoralty of Burlaceni
1192,Mayoralty of Giurgiulesti
1193,Mayoralty of Slobozia Mare
1194,Community center Cotihana
1195,Kindergarten Lower Andrus
1196,Upper Kindergarten Andrus
1197,Gymnasium Lower Andrus
1198,Andrus Upper Gymnasium
1199,Lower Andrus Library
1200,Andrus Upper Library
1201,Andrus Lower House of Culture
1202,Andrus Upper House of Culture
1203,Lower Andrus Central Accounting
1204,Library Cotihana
1205,Kindergarten-Moldovan Baurci
1206,Baurci-Moldoveni Gymnasium
1207,Baurci-Moldovan Library
1208,Baurci-Moldovan community center
1209,Central Accounting Baurci-Moldovan
1210,"Mihai Dolgan Gymnasium, Petrovca"
1211,Kindergarten no. 1 Burlacu
1212,Kindergarten no. 2 Burlacu
1213,Kindergarten spicata
1214,Orhei Information and Services Community Bureau
1215,Highschool Burlacu
1216,Burlacu Library
1217,Burlacu Cultural Hall
1218,Community center spicata
1219,Central Accounting Burlacu
1220,Community center Grigorauca
1222,Kindergarten Ursoaia
1223,Gymnasium Ursoaia
1224,Gymnasium Lebedenco
1225,Library Lebedenco
1226,Library Ursoaia
1227,Military administrative department Stefan Voda
1228,Community center Lebedenco
1229,Central Accounting Lebedenco
1230,Community center Petropavlovca
1231,Kindergarten Red
1232,Red Gymnasium
1233,Red Library
1234,Red Cultural Hall
1235,Red Central Accounting
1236,Library Copaceni
1237,Tatar kindergarten
1238,Kindergarten Licesti
1239,Gymnasium Licesti
1240,Kindergarten Huluboaia
1241,Tatar Gymnasium
1242,Tatar Library
1243,Library Huluboaia
1244,Community center Licesti
1245,Tatar Cultural Hall
1247,Library Grigorauca
1248,"Exemplary Wind Band (Children), Susleni"
1249,Dubasari Culture and Tourism Directorate (Cocieri)
1250,Highschool Zirnesti Ion Creanga
1251,Library Zirnesti
1252,Community center Zirnesti
1253,Community center Paicu
1255,Central Accounting Zirnesti
1256,Library Petrovci
1257,Kindergarten Cucoara
1258,Kindergarten Chircani
1259,Gymnasium Chircani
1260,"Gheorge Asachi Gymnasium Public Institution, village of Cucoara"
1261,Library Cucoara
1262,Library Chircani
1263,Community center Chircani
1264,Community center Cucoara
1265,Central Accounting Cucoara
1267,Crihana Old Kindergarten
1268,Old School Crihana
1269,Crihana Old Library
1270,Old Crihana community center
1271,Old Central Accounting Crihana
1272,"Kindergarten, nursery Boghenii Old"
1273,New wide Kindergarten
1274,Kindergarten Badica Moldavian
1275,Moldovan Badica Gymnasium
1276,Good broad new gymnasium A.cel
1277,New wide library
1278,Moldovan Badica Library
1279,Badica Moldovan community center
1280,Broad new community center
1281,Central Accounting broad new
1282,Music School Bratuseni
1283,Pelin Nursery
1284,Pelin Gymnasium
1285,Pelin Library
1286,Pelin Cultural Hall
1287,Folk band Ucrainca Crasnoarmeiscoe
1288,Central Accounting Pelin
1289,"Iurie Boghiu Gymnasium, Coscodeni"
1290,Kindergarten Taraclia of Willow
1291,Kindergarten Tartaul of Willow
1292,Gymnasium Taraclia of Willow
1293,Gymnasium Tartaul of Willow
1294,Library of Willow Taraclia
1295,Community center Tartaul
1296,Taraclia the Willow community center
1297,Central Accounting Taraclia of Willow
1298,Bobletici Kindergarten and Primary School
1299,Kindergarten no. A jacket
1300,Kindergarten no. 2 Jacket
1301,Kindergarten Pascani
1302,Gymnasium N. Stanescu Pascani
1303,Gymnasium A. Mateevici jacket
1304,Manta Library
1305,Cultural club jacket
1306,Spade Library
1307,Cimpoesul popular team jacket
1308,Central Accounting Environments
1309,Gymnasium Bursuceni
1311,Infant Joy
1312,Gymnasium I. Joy Voda
1313,Gymnasium Shovel
1314,Mircea the Elder Trifesti Gymnasium
1315,Highschool V. Corolenco Moscow
1316,Moscow Library
1317,Library Joy
1318,Joy House of Culture
1319,Lopata House of Culture
1320,Moscow Central Accounting
1321,Slobozia-Magura Kindergarten and Primary School
1322,Center for Rehabilitation and Social Integration of elders with living accommodation Nadezhda Noi
1323,Kindergarten Ciietu
1324,Gymnasium Frumusica
1325,Gymnasium Ciietu
1326,Library Ciietu
1327,Library Frumusica
1328,Chioselia Great Library
1329,Community center Ciietu
1330,Community center Frumusica
1331,Great community center Chioselia
1333,Library Bobletici
1334,Central Accounting Gotesti
1335,Kindergarten Gotesti
1336,Kindergarten Arionesti
1338,"V. Pirvan Theoretical Lyceum, Gotesti"
1339,Community center Gotesti
1340,"P. Halippa Theoretical Lyceum, Cubolta"
1341,Library Constantinesti
1342,Library Gotesti
1343,Street Children Community Center Cahul
1344,Aerodrome at Voda's Vad
1345,Central Accounting Pleseni
1346,Kindergarten Pleseni
1347,Kindergarten Hanaseni
1349,"M. Sadoveanu Gymnasium, Pleseni"
1350,Community center Pleseni
1351,Community Mediation Service Ciocilteni
1352,Library Hanaseni
1353,Library Pleseni
1354,Cultural Clearing House
1355,Central Accounting Sadistic
1356,Sadistic Kindergarten
1358,Kindergarten Stolniceni
1359,Sadistic Cultural Hall
1360,Community center Taraclia
1361,Library Taraclia
1362,Sadistic Library
1363,Moldova sports camps
1364,Central Accounting Cirpesti
1365,"St. cel Mare Gymnasium, Cirpesti"
1366,Community center Cirpesti
1367,Library Cirpesti
1368,Museum of town. Telenesti
1369,Kindergarten Cirpesti
1370,Dobrudja Old Kindergarten
1371,Central Accounting Cociulia
1372,Kindergarten Cociulia
1373,"V. Hanganu Theoretical Lyceum, Cociulia"
1374,Community center Cociulia
1375,Library Cociulia
1376,Community Center Riscani
1377,Social direction Dubasari (Cocieri)
1379,Central Accounting Doina
1380,Doina Kindergarten
1381,Kindergarten Cisla
1383,Day care center and temporary placement for elderly people Drofa Drochia
1385,Gymnasium Cisla
1386,Ciumac orphanage Drochia
1387,Gymnasium I. Caragiale Doina
1388,Doina Cultural Hall
1389,Community center Cisla
1390,Community center Rumeantev
1391,Community center Yasnaya Poleana
1392,Community center Sofranovca
1393,Doina Library
1394,Library Cisla
1395,Library Rumeantev
1396,Small Gymnasium Cotiujenii
1397,Central Accounting Cantemir
1398,Kindergarten Cantemir
1399,Mihai Eminescu Gymnasium Cantemir
1400,No library. 1 Cantemir
1401,Center for disabled children and young Coicirlia Drochia
1402,Nicolaevca Gymnasium
1403,Gymnasium Sacarovca
1404,Central Accounting Cania
1405,Izvoare Kindergarten and Primary School
1406,Kindergarten no. 1 Plopi
1407,Kindergarten Hirtop
1408,Kindergarten Taraclia
1409,Kindergarten Porumbesti
1410,Central Accounting Tomai
1411,Gymnasium Plopi
1412,Gymnasium Porumbesti
1413,"I. Creanga Gymnasium, Cania"
1414,Cania Cultural Hall
1415,Community center Plopi
1416,Community center Hirtop
1417,No library. 2 Calarasi
1418,Community center Porumbesti
1419,Cania Library
1420,No community center. 2 Calarasi
1421,Library Hirtop
1422,Library Taraclia
1423,Library Porumbesti
1424,Counseling center for children and families at risk Drochia heat house
1425,"Hpra Moldovei Music and Dance Company, Glodeni"
1426,Central Accounting Tartaul
1427,Kindergarten Tartaul
1428,Kindergarten Christmas
1429,Infant Spoon
1430,Spoon Gymnasium
1431,"Delta Gymnasium, Tartaul"
1432,Tartaul the Willow community center
1433,Cultural Hall Christmas
1434,Spoon House of Culture
1435,Library Tartaul
1436,Christmas Library
1437,Spoon Library
1439,Tartaul Museum
1440,Alexeuca Kindergarten and Primary School
1441,Central Accounting Tiganca
1442,Kindergarten Tiganca
1443,Kindergarten Ghioltosu
1444,Kindergarten Stoianovca
1446,Gymnasium Ghioltosu
1447,"I. Vazov Gymnasium, Stoianovca"
1448,"I. Cojocaru Gymnasium, Tiganca"
1449,Community center Tiganca
